text,label
คำว่าเพือ่นแท้เปนมิตรภาพที่ยั่งยืนช้างก้อชวยเติมเต็มคำว่าเพื่อนดั้ยเฮฮาปาร์ตี้อย่างสนุกเหมือนกัน555,neutral
รอก้อนตอบก้อนไม่มาตอบอ่ะ,negative
ไม่ได้ต้องการ ผ้าอนามัยอะไรมากเลย นอกจากกาว ของกาวแน่นๆ กว่าทีค่ะ,negative
กิน 99 ข้างแฮปปี้ไปก่อนล่ะกัน,negative
หมูกะทะนะ,neutral
พอไหวครับ แต่น่าจะต้องปรับปรุงอีกหลายจุด,negative
"คนป่วยมะเร็งมีเฮ!!! สาธารณสุข เตรียมจับมือ ""หมอแสง"" ขึ้นทะเบียน ""ยารักษามะเร็ง"" อีกหนึ่งทางเลือกต่อชีวิตผู้ป่วย!!!",neutral
อิ่มมากเลยก้อน ท่าจะให้ดีเปลี่ยนเกี๊ยวซ่าเป็นอาหารอย่างอื่นน่าจะได้นะ เบื่อแล้ว,negative
ป๊ะป๊าจ๋าา แม่หมูอยากกินอีกแย้วว.,positive
กินง่ายกว่าสูตรเก่าเยอะ ตอนนี้ลืมไปแล้วว่าลีโอรสชาตยังไง,neutral
ควยวันนั้นจะพาใปแดก ใม่ใป,negative
กุคนฟรีนะ,neutral
เพราะชอบแสงโสม ไม่ชอบเหล้าหงส์,negative
อันนี้ไดโดม่อน..ม่ะเอาแล้วhotที่สำโรง ห่วยมาก 😠😠😠,negative
ผ้าอนามัยเอลิสที่เป็นลายริลัคคุมะคือกาวเหนียมาก ติดแน่นมาก แน่นจนกุแกะไม่ออก โว้ยย,negative
สนใจบริโอคับ 066,neutral
อยู่จุดพักรถหรอ ฝากซื้อแมคฟิซ อันนึงจิ่,neutral
ไม่เกี่ยวกะดัดดาน เพราะคนไม่ได้เดือดร้อนอะไร ถ้าแกไม่สูบตั้งแต่แรกจนติดก้ไม่ต้องมานังเดือดร้อนงี้ป้ะโก้,negative
ขอโทษ ค่ะ ทำไมพึ่งคิดได้ หลายๆคนเลิก แดกไปนานแล้ว รวมทั้ง สิงห์ ช้าง เลิกแดกนานแล้ว,neutral
เราแพ้ครีม snail whiteอ่ะค่ะ,negative
ฝาก,neutral
สุขใดเล่าจะเท่า..เนื้อบางๆติดกระทะ😂,negative
ก่อน 29 ทันมะ,neutral
สงสัยเหมือนกัน ลงครบ 5000 มันก็บอกให้ลงเพิ่มเป็น 15000 งี้ ลงครบเป็น 15000 ไม่เพิ่มเป็น 500 เลยหรอครับ,neutral
แต่ผมชอบกินช้างนะ เพราะลีโอมันออกเปรี้ยวๆ,negative
ได้ยินแคมเปญยาริสแล้วแบบฮือออ ไค่ได้ แต่แบบพนง.ใหม่อะ อาจจะซื้อไม่ได้ กริ๊ดด เสียจายย,negative
ไม่พอ 555,neutral
M chkไปก่อนเด้อ,neutral
นิสสันเอ็กเทล ราคาพิเศษ ภายในกว้าง เหมาะเดินทางไปเที่ยวกันทั้งครอบครัว ชอบมากๆ,positive
ประชาธิปัตย์' เปิดตัวผู้สมัคร 350 เขต แขวนบางส่วนชี้ขาด 5 ม.ค.62,neutral
มีซีวิคไหมครับ,neutral
ปิดเทอมใหญ่นี้มีที่ฝึกงานรึยัง? เอ็นเทอร์ด็อคพร้อมเปิดบ้านต้อนรับน้องๆ นิสิตนักศึกษามาฝึกงานหาประสบการณ์ดีๆ ในตำแหน่งต่างๆ จำนวนมาก ศึกษารายละเอียดในนี้ได้เลยจ้า,neutral
ช้าง..สิง..รสชาดจะออก..หวานๆติดตรงปลายลิ้น.เหนียวคอหอยยังไงไม่รู้.กระผมกินมาแล้วเลิกเลย..ใช่จะโจมตีใดๆ..ขวดสีอะไรก็ไม่ว่ากัน...รสชาดมากกว่า..จุดมุ่งหมายคือเมา..แต่จะเมาทั้งทีต้องมีอรรถรส,negative
ชุดงบน้อยแต่หิว 55,neutral
Jo malone กลินแจฮยอนใช้คือ ทุกครั้งที่ฉีดจะปวดหัวแรงมาก ละน้ำหอมติดทนเหลือเกิน กุจะตาย,negative
หืมมม พร้อมมั้ยคะ,neutral
